Page path,Date,Session day,Session hour,Browser,Browser version,Device type,Operating system,City,Country,IP address,Postal code,Region,First page in session,Last page in session,Next page viewed,Page URL,Previous page viewed,Traffic category,Traffic source,Traffic source URL,UTM campaign content,UTM campaign ID,UTM campaign keywords,UTM campaign medium,UTM campaign name,UTM campaign source,UTM Wix campaign,UTM Wix source,Site member,Visitor type,Page views,Site sessions,Unique visitors,Avg. sessions by day,Avg. views by day,Avg. visitors by day,Avg. pages per session,Avg. session duration,Avg. time on page,Bounce rate,Exit rate
/insights/tags/workflow,2/26/2026,6,10,Chrome,139.0.0.0,Desktop,Windows,Yangzhou,China,223.113.134.19,Unknown,JS,true,true,Unknown,https://synozur.com/insights/tags/workflow,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/larry-namer-the-kid-from-coney-island-who-invented-modern-tv,2/8/2026,2,21,Safari,26.0,Mobile,iOS,Los Angeles,United States,166.199.97.136,90037,CA,true,true,Unknown,https://synozur.com/post/larry-namer-the-kid-from-coney-island-who-invented-modern-tv,Unknown,Organic search,ecosia.org,https://ecosia.org/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/gpt-5-2-arrives-in-m365-copilot,2/3/2026,4,5,Chrome,144.0.0.0,Desktop,Mac OS,Musashino,Japan,133.200.222.128,180-0001,Tokyo,true,true,Unknown,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,1/10/2026,1,21,Edge,143.0.0.0,Desktop,Windows,Guwahati,India,Unknown,781017,AS,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team/michelle-boyd,3/19/2026,6,11,Firefox,148.0,Desktop,Windows,Portland,United States,73.164.171.54,97217,OR,true,true,Unknown,https://synozur.com/team/michelle-boyd,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,1/11/2026,2,9,Edge,143.0.0.0,Desktop,Windows,Houston,United States,Unknown,77088,TX,true,true,Unknown,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,1/12/2026,3,0,Edge,143.0.0.0,Desktop,Windows,Herlev,Denmark,Unknown,2730,84,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,12/31/2025,5,16,Chrome,141.0.0.0,Desktop,Mac OS,Lexington,United States,Unknown,40517,KY,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,2/22/2026,2,16,Edge,145.0.0.0,Desktop,Windows,Tauranga,New Zealand,101.53.217.15,3110,BOP,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,4/20/2026,3,15,Edge,147.0.0.0,Desktop,Windows,Redmond,United States,50.147.210.194,98052,WA,true,true,Unknown,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,2/15/2026,2,0,Edge,145.0.0.0,Desktop,Windows,Johannesburg,South Africa,196.41.200.114,2094,GP,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,3/13/2026,7,7,Edge,145.0.0.0,Desktop,Windows,Chicago,United States,165.225.63.46,60602,IL,true,false,/post/driving-productivity-copilot-from-driver-s-seat-to-board-seat,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 16s",25s,0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,3/10/2026,4,13,Chrome,138.0.0.0,Desktop,Mac OS,Portland,United States,208.56.28.90,97252,OR,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"19m, 39s",,0%,100%
/services/go-to-market-transformation,3/11/2026,5,12,Chrome,145.0.0.0,Desktop,Mac OS,Murrieta,United States,97.170.82.80,92562,CA,false,false,/event-list,https://synozur.com/services/go-to-market-transformation,/services-overview/default,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"5m, 10s","4m, 11s",0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,3/1/2026,2,23,Chrome,145.0.0.0,Desktop,Windows,Jeddah,Saudi Arabia,31.167.185.189,Unknown,02,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,AI platforms,Claude,https://claude.ai/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,1/4/2026,2,10,Edge,143.0.0.0,Desktop,Windows,Austin,United States,Unknown,78736,TX,true,false,/team,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 29s","2m, 29s",0%,0%
/post/co-piloting-the-future-custom-ai-agents-with-enterprise-control,2/20/2026,7,9,Edge,145.0.0.0,Desktop,Windows,Oslo,Norway,147.161.147.83,0010,03,false,true,Unknown,https://synozur.com/post/co-piloting-the-future-custom-ai-agents-with-enterprise-control,/post/11-copilot-tips-to-supercharge-your-productivity,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,27s,,0%,100%
/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2/22/2026,2,12,Chrome,145.0.0.0,Desktop,Windows,Ludhiana,India,49.156.109.175,141203,PB,true,true,Unknown,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,2/1/2026,2,11,Chrome,144.0.0.0,Desktop,Windows,Bremen,United States,130.250.235.39,04551,ME,true,false,/team,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,51s,51s,0%,0%
/contact,1/8/2026,6,9,Chrome,143.0.0.0,Desktop,Windows,Lynnwood,United States,Unknown,98087,WA,false,true,Unknown,https://synozur.com/contact,/team,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,50s,,0%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,2/11/2026,5,15,Safari,26.2,Mobile,iOS,New York,United States,104.28.57.244,10118,NY,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"3m, 4s",,0%,100%
/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot,2/2/2026,3,6,Chrome,139.0.0.0,Desktop,Windows,Houston,United States,199.84.223.52,77002,TX,true,true,Unknown,https://synozur.com/event-details/the-new-ai-frontier-market-shifts-maturity-gaps-and-how-to-lead-with-copilot?utm_medium=email&_hsenc=p2anqtz--dp507_8twlsutrp9oanpwaels_1ytuj4ft27htxdzeg3bsgxqlzy8z2khbpixf-hkhgsrvyxdrr8htu7yowetoeemzq&_hsmi=22476756&utm_content=22476756&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,22476756,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/enhance-copilot-ai-readiness-with-more-effective-content-using-m365-archive,2/17/2026,4,9,Chrome,144.0.0.0,Desktop,Windows,Gresham,United States,71.56.146.189,97080,OR,false,false,/start,https://synozur.com/post/enhance-copilot-ai-readiness-with-more-effective-content-using-m365-archive,/start,Direct,Direct,https://synozur.com/post/enhance-copilot-ai-readiness-with-more-effective-content-using-m365-archive,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,17s,3s,0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,2/21/2026,1,11,Edge,145.0.0.0,Desktop,Windows,Boydton,United States,40.65.236.179,23917,VA,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/solutions/delivery-management,3/24/2026,4,6,Edge,145.0.3800.99,Mobile,iOS,Bothell,United States,50.47.248.147,98021,WA,false,false,/workshopoffers/ai-academy-immersive-ai-leadership-day,https://synozur.com/solutions/delivery-management,/solutions/fractional-leadership,Direct,Direct,https://synozur.com/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,"2m, 2s","1m, 34s",0%,0%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,4/7/2026,4,14,Chrome,146.0.0.0,Desktop,Windows,Kirkland,United States,98.237.197.157,98033,WA,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,AI platforms,Gemini,https://gemini.google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/partners,2/26/2026,6,11,Chrome,133.0.0.0,Desktop,Windows,Malden,United States,172.56.194.186,02148,MA,false,false,/careers,https://synozur.com/partners,/team,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"4m, 50s",12s,0%,0%
/services/technology-transformation,4/13/2026,3,7,Chrome,69.0.3497.100,Desktop,Mac OS,Unknown,Singapore,47.246.171.228,Unknown,Unknown,true,true,Unknown,https://synozur.com/services/technology-transformation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/case-studies,3/5/2026,6,13,Chrome,145.0.0.0,Desktop,Windows,Lowell,United States,66.31.179.35,01854,MA,false,false,/applications,https://synozur.com/case-studies,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 29s","1m, 35s",0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,2/28/2026,1,22,Firefox,148.0,Desktop,Mac OS,Vantaa,Finland,91.156.126.230,01350,18,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2/17/2026,4,13,Edge,145.0.0.0,Desktop,Windows,Bothell,United States,50.47.248.147,98021,WA,true,true,Unknown,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative?utm_medium=email&_hsenc=p2anqtz--qooqv-c-h84h3t5co_q7gwnf8cdtrvtyo-rp90_qofullndbza4scebdcgawthr-shfzgz06a9zawjb0zyaeysodcsznqytdjma-20q_6kttzyiy&_hsmi=2&utm_content=2&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,2,_,_,email,_,hs_email,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/post/andrew-connell-good-ai-coding-vibrations,4/26/2026,2,10,Chrome,147.0.0.0,Desktop,Mac OS,Saint Augustine,United States,208.189.221.108,32092,FL,true,true,Unknown,https://synozur.com/post/andrew-connell-good-ai-coding-vibrations,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/6/2026,7,12,Chrome,139.0.0.0,Desktop,Windows,Qujing,China,36.147.63.37,Unknown,YN,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team/rob-asen,1/25/2026,2,21,Safari,26.2,Mobile,iOS,New York,United States,98.15.128.185,10038,NY,false,true,Unknown,https://synozur.com/team/rob-asen,/careers,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 25s",,0%,100%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,2/5/2026,6,5,Edge,144.0.0.0,Desktop,Windows,Espoo,Finland,185.185.171.16,02180,18,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team/chris-mcnulty,1/22/2026,6,10,Chrome,143.0.0.0,Desktop,Mac OS,Sudbury,United States,108.49.190.155,01776,MA,false,false,/post/using-ai-maturity-to-drive-roi,https://synozur.com/team/chris-mcnulty,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 35s",10s,0%,0%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,4/13/2026,3,8,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.5,Unknown,Unknown,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/polaris,4/1/2026,5,5,Edge,146.0.0.0,Desktop,Mac OS,Orlando,United States,149.248.73.48,32801,FL,true,true,Unknown,https://synozur.com/polaris,Unknown,Referral,podmatch.com,https://podmatch.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2/17/2026,4,7,Edge,144.0.0.0,Desktop,Windows,Mississauga,Canada,99.246.45.76,L5L,ON,true,true,Unknown,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/event-details/m365-community-conference-2026,1/19/2026,3,9,DuckDuckGo Mobile,26.2,Mobile,iOS,Austin,United States,152.117.90.70,55912,MN,true,true,Unknown,https://synozur.com/event-details/m365-community-conference-2026,Unknown,Organic search,DuckDuckGo,https://duckduckgo.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,2/20/2026,7,17,Chrome,144.0.7559.95,Tablet,iOS,Sydney,Australia,120.17.115.187,2141,NSW,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,2/5/2026,6,5,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,183.204.107.32,Unknown,Unknown,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,2/18/2026,5,9,Chrome,144.0.0.0,Desktop,Windows,Unknown,Portugal,89.214.123.202,Unknown,Unknown,true,false,/event-details/ai-im-global-summit,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary?utm_medium=email&_hsenc=p2anqtz-84wjdpuag6pvr9xnt75kl_8apyedpp1xy1ric13a-ojjzunwruyamg5pc3sh0boyum3qmgzn0nd7ioap_ycffysmdfrw&_hsmi=23481503&utm_content=23481503&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,23481503,_,_,email,_,hs_email,_,_,false,Returning,1,1,1,1,1,1,1,44s,2s,0%,0%
/models/ai-maturity-model,1/29/2026,6,0,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,60.163.142.124,Unknown,Unknown,true,true,Unknown,https://synozur.com/models/ai-maturity-model,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/the-future-of-copilot-the-magnificent-seven,4/5/2026,2,20,Edge,146.0.0.0,Desktop,Windows,Unknown,Unknown,204.114.196.5,Unknown,Unknown,false,true,Unknown,https://synozur.com/post/the-future-of-copilot-the-magnificent-seven,/post/11-copilot-tips-to-supercharge-your-productivity,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 55s",,0%,100%
/contact,3/25/2026,5,10,Chrome,140.0.0.0,Desktop,Windows,Unknown,United States,146.143.68.12,Unknown,Unknown,false,true,Unknown,https://synozur.com/contact,/applications,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"4m, 15s",,0%,100%
/about,4/15/2026,5,11,Edge,147.0.0.0,Desktop,Windows,Kolkata,India,223.181.50.139,700016,WB,false,false,/team,https://synozur.com/about,/services-overview/default,Direct,Direct,https://synozur.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 6s",30s,0%,0%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,3/24/2026,4,13,Chrome,146.0.0.0,Desktop,Mac OS,Belén de Escobar,Argentina,190.138.55.95,1625,B,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/building-delight-inside-microsoft-product-management,3/18/2026,5,18,Edge,145.0.0.0,Desktop,Windows,Unknown,Hong Kong,180.219.124.117,Unknown,Unknown,true,true,Unknown,https://synozur.com/post/building-delight-inside-microsoft-product-management,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2/21/2026,1,14,Edge,144.0.0.0,Desktop,Windows,Croydon,United Kingdom,5.151.115.5,CR0,CRY,true,true,Unknown,https://synozur.com/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,1/20/2026,4,0,Edge,143.0.0.0,Desktop,Windows,Unknown,United Kingdom,85.115.53.202,Unknown,Unknown,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/12/2026,6,14,Safari,26.2,Mobile,iOS,Unknown,Canada,72.143.220.109,Unknown,BC,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/careers,1/25/2026,2,21,Safari,26.2,Mobile,iOS,New York,United States,98.15.128.185,10038,NY,false,false,/team/rob-asen,https://synozur.com/careers,/team/rob-asen,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 25s",44s,0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,4/14/2026,4,19,Safari,26.4,Mobile,iOS,Seattle,United States,146.75.136.1,98160,WA,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,DuckDuckGo,https://duckduckgo.com/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/about,4/26/2026,2,14,Chrome,147.0.0.0,Desktop,Windows,Colorado Springs,United States,46.110.111.220,80920,CO,false,false,/services-overview/default,https://synozur.com/about,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 36s",4s,0%,0%
/,3/27/2026,7,7,Chrome,141.0.0.0,Desktop,Linux,Unknown,United States,168.91.46.119,Unknown,Unknown,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/services-overview/go-to-market-transformation,4/14/2026,4,4,Chrome,69.0.3497.100,Desktop,Mac OS,Unknown,Singapore,47.246.164.146,Unknown,Unknown,true,true,Unknown,https://synozur.com/services-overview/go-to-market-transformation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2/3/2026,4,5,Edge,144.0.0.0,Desktop,Windows,Erkelenz,Germany,217.255.141.11,41812,NW,true,true,Unknown,https://synozur.com/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/event-list,2/2/2026,3,6,Chrome,139.0.0.0,Desktop,Windows,Los Angeles,United States,82.22.113.104,90060,CA,true,true,Unknown,https://synozur.com/event-list?_hsmi=22476756&utm_source=hs_email&_hsenc=p2anqtz-9eiooa9tma1k-ykfiaotmjb1apqkl7a1ir1aon1f6qumtg5vrsdw40cd02asgkhvx4zh7rts0hngpv_cplylmxmdcqbw&utm_content=22476756&utm_medium=email,Unknown,Email marketing,External email provider,Unknown,22476756,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,2/2/2026,3,10,Safari,26.1,Mobile,iOS,Las Vegas,United States,172.56.213.195,89110,NV,true,false,/services-overview/default,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,27s,27s,0%,0%
/team/chris-mcnulty,1/22/2026,6,10,Chrome,143.0.0.0,Desktop,Mac OS,Sudbury,United States,108.49.190.155,01776,MA,true,false,/,https://synozur.com/team/chris-mcnulty,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 35s",5s,0%,0%
/team,12/30/2025,4,15,Edge,143.0.0.0,Desktop,Windows,Anacortes,United States,66.114.36.197,98221,WA,false,false,/terms,https://synozur.com/team,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 50s","1m, 46s",0%,0%
/insights/tags/differentiation,2/26/2026,6,11,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,183.60.147.162,Unknown,Unknown,true,true,Unknown,https://synozur.com/insights/tags/differentiation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/about,4/14/2026,4,8,Chrome,146.0.0.0,Desktop,Windows,Denver,United States,96.46.230.15,80218,CO,false,false,/team,https://synozur.com/about,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,11s,9s,0%,0%
/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,1/2/2026,7,13,Edge,143.0.0.0,Desktop,Windows,Unknown,United States,Unknown,Unknown,WA,true,true,Unknown,https://synozur.com/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/news-from-microsoft-ignite-2024,3/3/2026,4,10,Edge,145.0.0.0,Desktop,Windows,Dallas,United States,163.116.253.53,75270,TX,true,true,Unknown,https://synozur.com/post/news-from-microsoft-ignite-2024?trk=public_post_comment-text,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
